MonthYear,District,ServiceId,Count
1 - 2019,1418,0,3
1 - 2019,1422,0,9
1 - 2019,1423,0,6
1 - 2019,1426,0,2
1 - 2019,1429,0,1
1 - 2019,1430,0,3
1 - 2019,1435,0,1
1 - 2019,1439,0,1
1 - 2019,1440,0,10
1 - 2019,1442,0,3
1 - 2019,1447,0,2
1 - 2019,1455,0,2
1 - 2019,1456,0,1
1 - 2019,1458,0,2
1 - 2019,1459,0,2
1 - 2019,1460,0,1
1 - 2019,1464,0,1
1 - 2019,1466,0,2
1 - 2019,1469,0,3
1 - 2019,1471,0,2
1 - 2019,1473,0,8
1 - 2019,1477,0,7
1 - 2019,1482,0,6
1 - 2019,1486,0,2
1 - 2019,1488,0,2
1 - 2019,1489,0,6
1 - 2019,1492,0,9
1 - 2019,1498,0,4
1 - 2019,1499,0,1
1 - 2019,1501,0,1
1 - 2019,1502,0,4
1 - 2019,1503,0,4
1 - 2019,1503,1,1
1 - 2019,1504,0,1
1 - 2019,1506,0,7
1 - 2019,1508,0,4
1 - 2019,1510,0,3
1 - 2019,1511,0,1
1 - 2019,1512,0,1
1 - 2019,1513,0,5
1 - 2019,1514,0,1
1 - 2019,1515,0,3
1 - 2019,1518,0,1
1 - 2019,1521,0,3
1 - 2019,1532,0,1
1 - 2019,1533,0,1
1 - 2019,1534,0,1
1 - 2019,1541,0,2
1 - 2019,1542,0,8
1 - 2019,1542,1,2
1 - 2019,1544,0,1
1 - 2019,1547,0,1
1 - 2019,1548,0,6
1 - 2019,1550,0,2
1 - 2019,1552,0,1
1 - 2019,1558,0,2
1 - 2019,1559,0,6
1 - 2019,1560,0,1
1 - 2019,1562,0,4
1 - 2019,1565,0,1
1 - 2019,1565,1,1
1 - 2019,1566,0,1
1 - 2019,1567,1,1
1 - 2019,1570,0,1
1 - 2019,1572,0,1
1 - 2019,1573,0,2
1 - 2019,1575,0,1
1 - 2019,1576,0,1
1 - 2019,1579,0,5
1 - 2019,1580,0,1
1 - 2019,1582,0,3
1 - 2019,1583,0,2
1 - 2019,1584,0,1
1 - 2019,1588,0,7
1 - 2019,1589,0,1
1 - 2019,1590,0,1
1 - 2019,1591,0,10
1 - 2019,1592,0,1
1 - 2019,1594,0,2
1 - 2019,1596,0,2
1 - 2019,1597,0,12
1 - 2019,1601,0,5
1 - 2019,1602,0,1
1 - 2019,1603,0,1
1 - 2019,1606,0,6
1 - 2019,1607,0,2
1 - 2019,1608,0,2
1 - 2019,1609,0,2
1 - 2019,1610,0,1
1 - 2019,1612,0,1
1 - 2019,1616,0,1
1 - 2019,1618,0,1
1 - 2019,1619,0,1
1 - 2019,1622,0,2
1 - 2019,1623,0,10
1 - 2019,1624,0,1
1 - 2019,1626,0,1
1 - 2019,1628,0,9
1 - 2019,1630,0,1
1 - 2019,1631,0,5
1 - 2019,1634,0,3
1 - 2019,1637,0,1
1 - 2019,1638,0,1
1 - 2019,1639,1,1
1 - 2019,1640,0,8
1 - 2019,1643,0,1
1 - 2019,1645,0,1
1 - 2019,1646,0,2
1 - 2019,1648,0,3
1 - 2019,1653,0,3
1 - 2019,1654,0,1
1 - 2019,1655,0,5
1 - 2019,1656,0,1
1 - 2019,1658,1,1
1 - 2019,1665,0,1
1 - 2019,1668,0,4
1 - 2019,1670,0,1
1 - 2019,1671,0,1
1 - 2019,1677,0,2
1 - 2019,1683,0,2
1 - 2019,1684,0,1
1 - 2019,1685,0,3
1 - 2019,1687,0,2
1 - 2019,1688,0,1
1 - 2019,1691,0,6
1 - 2019,1696,0,5
1 - 2019,1698,0,3
1 - 2019,1698,1,3
1 - 2019,1701,0,1
1 - 2019,1704,0,3
1 - 2019,1706,0,1
1 - 2019,1707,0,1
1 - 2019,1707,1,2
1 - 2019,1709,0,4
1 - 2019,1710,0,1
1 - 2019,1712,0,2
1 - 2019,1714,0,1
1 - 2019,1715,0,1
1 - 2019,1715,1,1
1 - 2019,1724,0,3
1 - 2019,1726,0,1
1 - 2019,1727,0,1
1 - 2019,1733,0,1
1 - 2019,1735,0,6
1 - 2019,1735,1,1
1 - 2019,1738,0,1
1 - 2019,1739,0,3
1 - 2019,1740,0,2
1 - 2019,1742,0,1
1 - 2019,1744,0,1
1 - 2019,1746,0,8
1 - 2019,1747,0,4
1 - 2019,1750,0,1
1 - 2019,1758,0,2
1 - 2019,1759,0,2
1 - 2019,1762,0,3
1 - 2019,1765,0,5
1 - 2019,1766,0,1
1 - 2019,1772,0,1
1 - 2019,1774,0,1
1 - 2019,1778,0,1
1 - 2019,1780,0,1
1 - 2019,1782,0,5
1 - 2019,1785,0,4
1 - 2019,1790,0,6
1 - 2019,1793,0,1
1 - 2019,1794,1,1
1 - 2019,1798,0,3
1 - 2019,1799,0,1
1 - 2019,1804,0,3
1 - 2019,1805,0,1
1 - 2019,1808,0,1
1 - 2019,1810,0,1
1 - 2019,1812,0,2
1 - 2019,1813,0,3
1 - 2019,1816,0,3
1 - 2019,1819,0,4
1 - 2019,1820,0,2
1 - 2019,1823,0,2
1 - 2019,1827,0,2
1 - 2019,1834,0,5
1 - 2019,1834,1,1
1 - 2019,1835,0,1
1 - 2019,1836,0,6
1 - 2019,1837,0,1
1 - 2019,1839,0,2
1 - 2019,1851,0,2
1 - 2019,1857,0,2
1 - 2019,1858,0,2
1 - 2019,1858,1,1
1 - 2019,1859,0,8
1 - 2019,1863,0,6
1 - 2019,1864,0,4
1 - 2019,1866,0,2
1 - 2019,1868,0,1
1 - 2019,1869,0,2
1 - 2019,1872,0,1
1 - 2019,1874,0,4
1 - 2019,1881,0,3
1 - 2019,1882,0,4
1 - 2019,1888,0,4
1 - 2019,1889,0,1
1 - 2019,1895,0,1
1 - 2019,1898,0,5
1 - 2019,1901,0,6
1 - 2019,1904,0,1
1 - 2019,1906,0,2
1 - 2019,1907,0,1
1 - 2019,1908,0,1
1 - 2019,1910,0,2
1 - 2019,1912,0,5
1 - 2019,1913,0,1
1 - 2019,1915,0,2
1 - 2019,1916,0,4
1 - 2019,1920,0,2
1 - 2019,1921,0,1
1 - 2019,1921,1,1
1 - 2019,1924,0,1
1 - 2019,1925,0,2
1 - 2019,1926,0,2
1 - 2019,1929,0,1
1 - 2019,1933,0,3
1 - 2019,1936,0,2
1 - 2019,1940,0,3
1 - 2019,1944,0,7
1 - 2019,1951,0,16
1 - 2019,1951,1,1
1 - 2019,1958,0,2
1 - 2019,1961,0,1
1 - 2019,1967,0,3
1 - 2019,1967,1,1
1 - 2019,1970,0,1
1 - 2019,1972,0,2
1 - 2019,1975,0,2
1 - 2019,1977,0,4
1 - 2019,1982,0,1
1 - 2019,1983,0,1
1 - 2019,1984,0,1
1 - 2019,1985,0,1
1 - 2019,1986,0,2
1 - 2019,1988,0,1
1 - 2019,1991,0,1
1 - 2019,1992,0,1
1 - 2019,1993,0,1
1 - 2019,1994,0,1
1 - 2019,1995,0,3
1 - 2019,1997,0,1
1 - 2019,1998,0,6
1 - 2019,2001,0,1
1 - 2019,2004,0,1
1 - 2019,2009,0,3
1 - 2019,2010,0,1
1 - 2019,2012,0,1
1 - 2019,2017,0,2
1 - 2019,2019,0,8
1 - 2019,2019,1,1
1 - 2019,2020,0,1
1 - 2019,2021,0,1
1 - 2019,2023,0,11
1 - 2019,2025,1,1
1 - 2019,2029,0,3
1 - 2019,2031,0,3
1 - 2019,2033,0,1
1 - 2019,2034,0,1
1 - 2019,2035,0,1
1 - 2019,2039,0,1
1 - 2019,2041,0,1
1 - 2019,2046,0,1
1 - 2019,2048,0,1
1 - 2019,2049,0,3
1 - 2019,2053,0,2
1 - 2019,2054,0,2
1 - 2019,2055,0,2
1 - 2019,2062,0,1
1 - 2019,2062,1,1
1 - 2019,2066,0,1
1 - 2019,2071,0,1
1 - 2019,2073,0,4
1 - 2019,2074,0,10
1 - 2019,2074,2,1
1 - 2019,2075,0,3
1 - 2019,2077,0,1
1 - 2019,2085,0,1
1 - 2019,2091,0,2
1 - 2019,2091,1,1
1 - 2019,2094,0,2
1 - 2019,2105,0,1
1 - 2019,2107,0,1
1 - 2019,2111,0,2
1 - 2019,2112,0,2
1 - 2019,2115,0,2
1 - 2019,2118,1,2
1 - 2019,2120,0,1
1 - 2019,2126,0,1
1 - 2019,2128,0,2
1 - 2019,2132,0,1
1 - 2019,2133,0,2
1 - 2019,2137,0,1
1 - 2019,2138,0,1
1 - 2019,2139,0,1
1 - 2019,2140,0,1
1 - 2019,2142,0,1
1 - 2019,2149,0,5
1 - 2019,2152,0,3
1 - 2019,2155,0,1
1 - 2019,2156,0,2
1 - 2019,2158,0,1
1 - 2019,2159,0,1
1 - 2019,2167,0,1
1 - 2019,2169,0,1
1 - 2019,2172,0,3
1 - 2019,2174,1,1
1 - 2019,2178,0,2
1 - 2019,2182,0,1
1 - 2019,2184,0,2
1 - 2019,2185,0,3
1 - 2019,2197,0,1
1 - 2019,2198,0,1
1 - 2019,2202,0,1
1 - 2019,2206,0,1
1 - 2019,2208,0,1
1 - 2019,2209,0,1
1 - 2019,2212,0,2
1 - 2019,2214,0,5
1 - 2019,2214,1,1
1 - 2019,2215,0,11
1 - 2019,2215,1,1
1 - 2019,2216,0,2
1 - 2019,2217,0,7
1 - 2019,2220,0,1
1 - 2019,2222,1,1
1 - 2019,2227,0,2
1 - 2019,2228,0,1
1 - 2019,2231,0,1
1 - 2019,2232,0,9
1 - 2019,2236,0,4
1 - 2019,2237,0,1
1 - 2019,2238,0,2
1 - 2019,2242,0,1
1 - 2019,2243,0,1
1 - 2019,2245,0,2
1 - 2019,2248,0,3
1 - 2019,2249,0,1
1 - 2019,2251,0,1
1 - 2019,2252,0,1
1 - 2019,2253,0,1
1 - 2019,2254,0,2
1 - 2019,2260,0,1
1 - 2019,2261,0,1
1 - 2019,2263,0,2
1 - 2019,2264,0,1
1 - 2019,2268,0,1
1 - 2019,2271,0,4
1 - 2019,2272,0,1
1 - 2019,2276,0,1
1 - 2019,2278,0,2
1 - 2019,2283,1,1
1 - 2019,2285,0,1
1 - 2019,2286,0,3
1 - 2019,2292,0,2
1 - 2019,2295,0,1
1 - 2019,2298,0,4
1 - 2019,2299,1,4
1 - 2019,2301,0,3
1 - 2019,2302,0,1
1 - 2019,2303,0,2
1 - 2019,2308,0,1
1 - 2019,2314,0,1
1 - 2019,2316,0,2
1 - 2019,2319,0,1
1 - 2019,2323,0,1
1 - 2019,2326,0,4
1 - 2019,2326,1,1
1 - 2019,2328,0,1
1 - 2019,2341,0,1
1 - 2019,2344,0,1
1 - 2019,2345,0,3
1 - 2019,2346,0,3
1 - 2019,2348,0,1
1 - 2019,2348,1,1
1 - 2019,2349,0,1
1 - 2019,2352,0,1
1 - 2019,2359,0,1
1 - 2019,2362,0,1
1 - 2019,2367,0,1
1 - 2019,2368,0,1
1 - 2019,2384,0,3
1 - 2019,2385,0,2
1 - 2019,2392,0,1
1 - 2019,2395,0,1
1 - 2019,2398,0,5
1 - 2019,2398,1,1
1 - 2019,2399,0,1
1 - 2019,2400,0,2
1 - 2019,2407,0,2
1 - 2019,2408,0,2
1 - 2019,2410,0,1
1 - 2019,2413,0,4
1 - 2019,2415,0,6
1 - 2019,2416,0,1
1 - 2019,2417,0,2
1 - 2019,2418,0,4
1 - 2019,2418,1,1
1 - 2019,2420,0,3
1 - 2019,2425,0,1
1 - 2019,2430,0,1
1 - 2019,2431,0,1
1 - 2019,2434,0,1
1 - 2019,2443,0,2
1 - 2019,2444,0,6
1 - 2019,2446,0,5
1 - 2019,2455,0,2
1 - 2019,2456,0,1
1 - 2019,2457,0,1
1 - 2019,2460,0,1
1 - 2019,2463,0,2
1 - 2019,2467,0,1
1 - 2019,2470,0,1
1 - 2019,2471,0,3
1 - 2019,2473,0,1
1 - 2019,2476,0,2
1 - 2019,2478,0,1
1 - 2019,2480,0,1
1 - 2019,2483,1,1
1 - 2019,2484,0,1
1 - 2019,2496,0,1
1 - 2019,2497,0,2
1 - 2019,2500,0,2
1 - 2019,2502,0,3
1 - 2019,2504,0,1
1 - 2019,2507,0,1
1 - 2019,2519,0,6
1 - 2019,2520,0,3
1 - 2019,2521,0,1
1 - 2019,2525,0,1
1 - 2019,2526,0,2
1 - 2019,2529,0,5
1 - 2019,2531,0,4
1 - 2019,2537,0,1
1 - 2019,2540,0,3
1 - 2019,2554,0,1
1 - 2019,2557,0,1
1 - 2019,2582,0,1
1 - 2019,2584,0,2
1 - 2019,2588,0,1
1 - 2019,2591,0,3
1 - 2019,2598,0,3
1 - 2019,2599,0,1
1 - 2019,2600,0,2
1 - 2019,2601,0,1
1 - 2019,2612,0,2
1 - 2019,2627,0,1
1 - 2019,2629,1,1
1 - 2019,2640,0,1
1 - 2019,2642,0,1
1 - 2019,2644,0,5
1 - 2019,2646,0,1
1 - 2019,2655,0,1
1 - 2019,2658,0,1
1 - 2019,2664,0,1
1 - 2019,2673,0,1
1 - 2019,2677,0,1
1 - 2019,2679,0,2
1 - 2019,2680,0,1
1 - 2019,2681,0,8
1 - 2019,2683,1,1
1 - 2019,2686,0,1
1 - 2019,2687,0,1
1 - 2019,2689,0,5
1 - 2019,2699,0,2
1 - 2019,2701,0,1
1 - 2019,2703,0,1
1 - 2019,2706,0,2
1 - 2019,2707,0,2
1 - 2019,2711,0,1
1 - 2019,2715,0,1
1 - 2019,2716,0,2
1 - 2019,2718,0,2
1 - 2019,2719,0,1
1 - 2019,2728,0,2
1 - 2019,2731,0,1
1 - 2019,2732,0,3
1 - 2019,2733,0,1
1 - 2019,2734,0,2
1 - 2019,2735,0,2
1 - 2019,2738,0,3
1 - 2019,2740,0,1
1 - 2019,2746,0,3
1 - 2019,2752,0,1
1 - 2019,2757,0,1
1 - 2019,2758,1,1
1 - 2019,2759,0,1
1 - 2019,2761,0,1
1 - 2019,2767,0,1
1 - 2019,2772,0,1
1 - 2019,2774,0,1
1 - 2019,2780,0,3
1 - 2019,2781,0,1
1 - 2019,2781,1,1
1 - 2019,2786,0,2
1 - 2019,2788,0,1
1 - 2019,2796,0,2
1 - 2019,2803,0,1
1 - 2019,2808,0,1
1 - 2019,2810,0,1
1 - 2019,2812,0,1
1 - 2019,2813,0,1
1 - 2019,2819,0,3
1 - 2019,2824,0,1
1 - 2019,2834,0,2
1 - 2019,2838,0,1
1 - 2019,2840,0,2
1 - 2019,2841,0,1
1 - 2019,2842,0,2
1 - 2019,2846,0,2
1 - 2019,2850,0,3
1 - 2019,2854,0,1
1 - 2019,2856,0,2
1 - 2019,2858,0,1
1 - 2019,2859,0,1
1 - 2019,2861,0,2
1 - 2019,2863,0,3
1 - 2019,2868,0,1
1 - 2019,2872,0,2
1 - 2019,2874,0,4
1 - 2019,2875,0,1
1 - 2019,2876,0,1
1 - 2019,2878,0,6
1 - 2019,2880,0,1
1 - 2019,2881,0,2
1 - 2019,2883,0,1
1 - 2019,2885,0,1
1 - 2019,2890,0,3
1 - 2019,2891,0,1
1 - 2019,2892,0,1
1 - 2019,2899,0,1
1 - 2019,2900,0,3
1 - 2019,2902,1,1
1 - 2019,2906,0,1
1 - 2019,2909,0,2
1 - 2019,2918,0,1
1 - 2019,2919,0,2
1 - 2019,2920,0,1
1 - 2019,2935,0,1
1 - 2019,2937,0,1
1 - 2019,2941,0,1
1 - 2019,2949,0,1
1 - 2019,2957,0,1
1 - 2019,2959,0,3
1 - 2019,2961,0,1
1 - 2019,2964,0,10
1 - 2019,2968,0,1
1 - 2019,2969,0,1
1 - 2019,2972,0,1
1 - 2019,2974,0,2
1 - 2019,2977,0,2
1 - 2019,2985,0,1
1 - 2019,2990,1,1
1 - 2019,2991,0,15
1 - 2019,2995,0,2
1 - 2019,3004,0,2
1 - 2019,3008,0,3
1 - 2019,3013,0,1
1 - 2019,3018,0,1
1 - 2019,3024,0,2
1 - 2019,3037,0,1
1 - 2019,3042,0,1
1 - 2019,3043,0,2
1 - 2019,3044,0,2
1 - 2019,3050,0,1
1 - 2019,3053,0,1
1 - 2019,3061,0,1
1 - 2019,3068,0,1
1 - 2019,3073,0,1
1 - 2019,3076,0,4
1 - 2019,3080,0,1
1 - 2019,3091,0,1
1 - 2019,3094,0,1
1 - 2019,3096,0,2
1 - 2019,3106,0,1
1 - 2019,3108,0,4
1 - 2019,3109,0,1
1 - 2019,3111,0,2
1 - 2019,3113,0,1
1 - 2019,3115,0,1
1 - 2019,3117,0,1
1 - 2019,3125,0,2
1 - 2019,3126,0,1
1 - 2019,3128,0,1
1 - 2019,3138,0,2
1 - 2019,3149,0,2
1 - 2019,3151,0,1
1 - 2019,3159,0,6
1 - 2019,3159,1,1
1 - 2019,3160,0,1
1 - 2019,3167,0,1
1 - 2019,3169,0,3
1 - 2019,3172,1,1
1 - 2019,3175,0,2
1 - 2019,3180,0,1
1 - 2019,3199,0,1
1 - 2019,3209,0,1
1 - 2019,3211,0,1
1 - 2019,3219,0,2
1 - 2019,3221,0,1
1 - 2019,3226,0,2
1 - 2019,3234,0,4
1 - 2019,3243,0,1
1 - 2019,3244,0,3
1 - 2019,3247,0,1
1 - 2019,3250,0,8
1 - 2019,3254,0,3
1 - 2019,3255,0,1
1 - 2019,3259,0,3
1 - 2019,3262,0,1
1 - 2019,3263,0,1
1 - 2019,3264,0,1
1 - 2019,3270,1,1
1 - 2019,3275,0,1
1 - 2019,3278,0,1
1 - 2019,3280,0,3
1 - 2019,3284,0,1
1 - 2019,3289,0,1
1 - 2019,3298,0,2
1 - 2019,3304,0,1
1 - 2019,3309,0,2
1 - 2019,3311,0,1
1 - 2019,3318,0,1
1 - 2019,3334,0,1
1 - 2019,3337,0,6
1 - 2019,3337,1,1
1 - 2019,3345,0,1
1 - 2019,3359,0,1
1 - 2019,3359,1,1
1 - 2019,3363,0,1
1 - 2019,3373,0,1
1 - 2019,3375,0,1
1 - 2019,3382,0,2
1 - 2019,3387,0,3
1 - 2019,3389,0,1
1 - 2019,3395,0,4
1 - 2019,3400,0,3
1 - 2019,3404,0,1
1 - 2019,3410,0,1
1 - 2019,3411,0,1
1 - 2019,3416,0,1
1 - 2019,3420,0,1
1 - 2019,3421,0,1
1 - 2019,3425,0,2
1 - 2019,3427,0,2
1 - 2019,3432,0,1
1 - 2019,3436,0,2
1 - 2019,3440,1,1
1 - 2019,3443,0,1
1 - 2019,3450,0,3
1 - 2019,3458,0,1
1 - 2019,3459,0,2
1 - 2019,3465,0,2
1 - 2019,3467,0,2
1 - 2019,3470,0,1
1 - 2019,3483,0,1
1 - 2019,3484,0,4
1 - 2019,3488,0,1
1 - 2019,3490,0,1
1 - 2019,3492,0,1
1 - 2019,3494,0,1
1 - 2019,3495,0,2
1 - 2019,3504,0,1
1 - 2019,3507,0,1
1 - 2019,3511,0,3
1 - 2019,3515,0,1
1 - 2019,3523,0,4
1 - 2019,3524,0,1
1 - 2019,3530,0,1
1 - 2019,3553,0,1
1 - 2019,3554,0,1
1 - 2019,3556,0,1
1 - 2019,3575,0,2
1 - 2019,3580,0,4
1 - 2019,3587,0,2
1 - 2019,3591,0,1
1 - 2019,3592,0,1
1 - 2019,3596,0,2
1 - 2019,3599,0,2
1 - 2019,3600,0,1
1 - 2019,3601,0,1
1 - 2019,3616,0,1
1 - 2019,3626,0,1
1 - 2019,3627,0,2
1 - 2019,3644,0,2
1 - 2019,3646,0,4
1 - 2019,3647,0,1
1 - 2019,3650,0,2
1 - 2019,3653,0,1
1 - 2019,3656,0,2
1 - 2019,3661,0,2
1 - 2019,3663,0,2
1 - 2019,3667,0,1
1 - 2019,3670,0,1
1 - 2019,3677,0,1
1 - 2019,3691,0,1
1 - 2019,3694,0,1
1 - 2019,3700,0,2
1 - 2019,3702,0,1
1 - 2019,3706,0,2
1 - 2019,3706,1,1
1 - 2019,3718,0,1
1 - 2019,3724,0,1
1 - 2019,3738,0,1
1 - 2019,3741,0,4
1 - 2019,3742,0,2
1 - 2019,3753,0,1
1 - 2019,3772,0,3
1 - 2019,3772,1,1
1 - 2019,3773,0,1
1 - 2019,3788,0,1
1 - 2019,3789,0,1
1 - 2019,3795,0,1
1 - 2019,3798,0,1
1 - 2019,3799,0,1
1 - 2019,3801,0,2
1 - 2019,3804,0,1
1 - 2019,3817,0,1
1 - 2019,3827,0,4
1 - 2019,3828,0,1
1 - 2019,3830,0,2
1 - 2019,3831,0,2
1 - 2019,3833,0,2
1 - 2019,3834,0,3
1 - 2019,3835,0,1
1 - 2019,3836,0,1
1 - 2019,3847,0,1
1 - 2019,3854,0,2
1 - 2019,3869,1,1
1 - 2019,3877,0,7
1 - 2019,3878,0,1
1 - 2019,3878,1,1
1 - 2019,3894,0,1
1 - 2019,3899,0,1
1 - 2019,3905,0,1
1 - 2019,3907,0,2
1 - 2019,3910,0,1
1 - 2020,0,0,6
1 - 2020,0,1,6
1 - 2020,1,0,1
1 - 2020,2,1,2
1 - 2020,3,0,1
1 - 2020,3,1,7
1 - 2020,4,0,2
1 - 2020,4,1,2
1 - 2020,6,0,1
1 - 2020,7,0,4
1 - 2020,7,1,4
1 - 2020,10,0,1
1 - 2020,10,1,4
1 - 2020,11,0,1
1 - 2020,12,0,3
1 - 2020,12,1,2
1 - 2020,13,0,9
1 - 2020,13,1,5
1 - 2020,14,0,3
1 - 2020,14,1,3
1 - 2020,15,0,5
1 - 2020,15,1,22
1 - 2020,16,0,1
1 - 2020,16,1,6
1 - 2020,17,0,2
1 - 2020,17,1,7
1 - 2020,18,0,1
1 - 2020,20,0,1
1 - 2020,22,1,1
1 - 2020,23,0,1
1 - 2020,24,0,11
1 - 2020,24,1,4
1 - 2020,25,0,3
1 - 2020,28,0,6
1 - 2020,28,1,4
1 - 2020,30,0,3
1 - 2020,31,0,4
1 - 2020,31,1,6
1 - 2020,32,0,9
1 - 2020,32,1,15
1 - 2020,33,0,13
1 - 2020,33,1,5
1 - 2020,34,0,8
1 - 2020,34,1,3
1 - 2020,35,0,4
1 - 2020,35,1,2
1 - 2020,36,0,9
1 - 2020,39,0,1
1 - 2020,41,0,1
1 - 2020,42,1,10
1 - 2020,43,0,2
1 - 2020,44,0,1
1 - 2020,45,0,1
1 - 2020,45,1,2
1 - 2020,48,0,6
1 - 2020,48,1,2
1 - 2020,49,0,10
1 - 2020,49,1,5
1 - 2020,50,0,1
1 - 2020,51,0,5
1 - 2020,51,1,32
1 - 2020,52,0,1
1 - 2020,53,0,2
1 - 2020,53,1,3
1 - 2020,54,0,3
1 - 2020,54,1,3
1 - 2020,55,0,7
1 - 2020,55,1,12
1 - 2020,56,1,4
1 - 2020,57,0,6
1 - 2020,57,1,4
1 - 2020,58,0,4
1 - 2020,59,1,4
1 - 2020,60,0,2
1 - 2020,61,0,4
1 - 2020,61,1,3
1 - 2020,62,0,2
1 - 2020,62,1,4
1 - 2020,63,0,3
1 - 2020,63,1,21
1 - 2020,64,0,3
1 - 2020,64,1,9
1 - 2020,66,0,5
1 - 2020,66,1,3
1 - 2020,67,0,1
1 - 2020,67,1,2
1 - 2020,68,0,3
1 - 2020,68,1,10
1 - 2020,69,0,2
1 - 2020,69,1,4
1 - 2020,70,0,3
1 - 2020,70,1,2
1 - 2020,71,0,8
1 - 2020,71,1,3
1 - 2020,72,0,3
1 - 2020,73,0,3
1 - 2020,73,1,4
1 - 2020,74,0,4
1 - 2020,74,1,8
1 - 2020,75,0,2
1 - 2020,75,1,10
1 - 2020,76,0,1
1 - 2020,78,0,1
1 - 2020,78,1,2
1 - 2020,79,1,2
1 - 2020,80,0,5
1 - 2020,80,1,2
1 - 2020,81,0,2
1 - 2020,82,1,4
1 - 2020,83,0,1
1 - 2020,84,0,4
1 - 2020,84,1,5
1 - 2020,85,0,1
1 - 2020,85,1,1
1 - 2020,86,1,6
1 - 2020,87,0,1
1 - 2020,87,1,2
1 - 2020,88,0,1
1 - 2020,88,1,2
1 - 2020,89,0,1
1 - 2020,89,1,2
1 - 2020,90,0,5
1 - 2020,90,1,4
1 - 2020,91,0,2
1 - 2020,91,1,1
1 - 2020,92,0,21
1 - 2020,92,1,8
1 - 2020,93,0,4
1 - 2020,94,0,4
1 - 2020,95,1,2
1 - 2020,96,0,2
1 - 2020,96,1,2
1 - 2020,98,0,1
1 - 2020,99,0,1
1 - 2020,99,1,2
1 - 2020,100,0,2
1 - 2020,101,0,4
1 - 2020,101,1,2
1 - 2020,101,2,1
1 - 2020,102,1,8
1 - 2020,103,0,6
1 - 2020,104,1,3
1 - 2020,105,0,2
1 - 2020,106,1,2
1 - 2020,108,0,3
1 - 2020,108,1,5
1 - 2020,109,0,6
1 - 2020,109,1,8
1 - 2020,111,1,1
1 - 2020,112,0,2
1 - 2020,113,0,3
1 - 2020,113,1,4
1 - 2020,114,0,5
1 - 2020,114,1,2
1 - 2020,115,0,1
1 - 2020,115,1,4
1 - 2020,116,0,1
1 - 2020,116,1,5
1 - 2020,117,0,5
1 - 2020,117,1,9
1 - 2020,118,0,2
1 - 2020,119,0,4
1 - 2020,119,1,3
1 - 2020,123,0,5
1 - 2020,123,1,6
1 - 2020,124,0,3
1 - 2020,124,1,2
1 - 2020,125,0,1
1 - 2020,125,1,2
1 - 2020,126,0,6
1 - 2020,126,1,21
1 - 2020,127,0,2
1 - 2020,128,1,2
1 - 2020,129,0,1
1 - 2020,130,0,1
1 - 2020,131,0,2
1 - 2020,132,0,4
1 - 2020,132,1,2
1 - 2020,133,0,1
1 - 2020,134,0,1
1 - 2020,135,0,3
1 - 2020,135,1,4
1 - 2020,136,0,8
1 - 2020,136,1,4
1 - 2020,137,0,1
1 - 2020,137,1,8
1 - 2020,139,1,7
1 - 2020,140,0,5
1 - 2020,140,1,4
1 - 2020,141,0,1
1 - 2020,142,0,2
1 - 2020,143,0,2
1 - 2020,143,1,3
1 - 2020,144,0,1
1 - 2020,144,1,6
1 - 2020,145,0,3
1 - 2020,145,1,2
1 - 2020,146,0,1
1 - 2020,146,1,2
1 - 2020,147,0,2
1 - 2020,147,1,1
1 - 2020,149,0,3
1 - 2020,149,1,2
1 - 2020,150,0,4
1 - 2020,150,1,9
1 - 2020,151,0,6
1 - 2020,151,1,12
1 - 2020,152,0,1
1 - 2020,153,1,15
1 - 2020,154,0,5
1 - 2020,155,0,16
1 - 2020,155,1,6
1 - 2020,156,0,2
1 - 2020,157,0,3
1 - 2020,158,0,1
1 - 2020,160,0,6
1 - 2020,160,1,4
1 - 2020,161,0,4
1 - 2020,161,1,8
1 - 2020,162,0,3
1 - 2020,162,1,9
1 - 2020,163,0,7
1 - 2020,163,1,4
1 - 2020,164,0,8
1 - 2020,164,1,15
1 - 2020,165,0,1
1 - 2020,165,1,4
1 - 2020,166,0,2
1 - 2020,166,1,2
1 - 2020,167,0,1
1 - 2020,167,1,2
1 - 2020,168,0,10
1 - 2020,168,1,28
1 - 2020,170,0,11
1 - 2020,170,1,14
1 - 2020,171,0,3
1 - 2020,173,1,2
1 - 2020,174,0,2
1 - 2020,174,1,7
1 - 2020,176,0,5
1 - 2020,176,1,4
1 - 2020,179,1,4
1 - 2020,180,1,2
1 - 2020,181,0,3
1 - 2020,181,1,5
1 - 2020,182,0,1
1 - 2020,182,1,2
1 - 2020,183,0,6
1 - 2020,183,1,2
1 - 2020,184,0,9
1 - 2020,184,1,2
1 - 2020,185,0,1
1 - 2020,185,1,2
1 - 2020,186,0,5
1 - 2020,186,1,2
1 - 2020,187,0,2
1 - 2020,187,1,2
1 - 2020,188,0,9
1 - 2020,190,0,4
1 - 2020,190,1,4
1 - 2020,192,0,2
1 - 2020,192,1,4
1 - 2020,193,0,2
1 - 2020,193,1,1
1 - 2020,194,0,5
1 - 2020,194,1,10
1 - 2020,195,0,7
1 - 2020,196,0,1
1 - 2020,197,0,2
1 - 2020,198,0,3
1 - 2020,199,0,4
1 - 2020,200,0,2
1 - 2020,200,1,2
1 - 2020,202,0,2
1 - 2020,203,0,1
1 - 2020,203,1,2
